GEOID,CountyFIPS,BoroCode,BoroName,BoroCT2020,CT2020,CTLabel,CCD2023
36081055700,081,4,Queens,4055700,055700,557,34
36081055900,081,4,Queens,4055900,055900,559,34
36081058100,081,4,Queens,4058100,058100,581,30
36081058300,081,4,Queens,4058300,058300,583,30
36081058500,081,4,Queens,4058500,058500,585,30
36081058700,081,4,Queens,4058700,058700,587,30
36081058900,081,4,Queens,4058900,058900,589,30
36081059100,081,4,Queens,4059100,059100,591,30
36081059300,081,4,Queens,4059300,059300,593,30
36081059501,081,4,Queens,4059501,059501,595.01,30
36081061301,081,4,Queens,4061301,061301,613.01,30
36081056500,081,4,Queens,4056500,056500,565,30
36081056700,081,4,Queens,4056700,056700,567,30
36081057700,081,4,Queens,4057700,057700,577,30
36081057900,081,4,Queens,4057900,057900,579,30
36081062300,081,4,Queens,4062300,062300,623,32
36081062500,081,4,Queens,4062500,062500,625,32
36081062700,081,4,Queens,4062700,062700,627,30
36081062900,081,4,Queens,4062900,062900,629,32
36081063301,081,4,Queens,4063301,063301,633.01,32
36081063302,081,4,Queens,4063302,063302,633.02,32
36081063500,081,4,Queens,4063500,063500,635,32
36081063700,081,4,Queens,4063700,063700,637,32
36081063900,081,4,Queens,4063900,063900,639,32
36081050500,081,4,Queens,4050500,050500,505,30
36081050700,081,4,Queens,4050700,050700,507,30
36081061900,081,4,Queens,4061900,061900,619,30
36081062100,081,4,Queens,4062100,062100,621,30
36081065702,081,4,Queens,4065702,065702,657.02,30
36081065703,081,4,Queens,4065703,065703,657.03,30
36081065900,081,4,Queens,4065900,065900,659,30
36081066100,081,4,Queens,4066100,066100,661,30
36081066301,081,4,Queens,4066301,066301,663.01,30
36081066302,081,4,Queens,4066302,066302,663.02,30
36081066501,081,4,Queens,4066501,066501,665.01,30
36081067100,081,4,Queens,4067100,067100,671,30
36081067700,081,4,Queens,4067700,067700,677,30
36081067900,081,4,Queens,4067900,067900,679,30
36081060701,081,4,Queens,4060701,060701,607.01,30
36081061302,081,4,Queens,4061302,061302,613.02,30
36081065501,081,4,Queens,4065501,065501,655.01,30
36081056100,081,4,Queens,4056100,056100,561,32
36081068700,081,4,Queens,4068700,068700,687,30
36081069300,081,4,Queens,4069300,069300,693,30
36081069500,081,4,Queens,4069500,069500,695,30
36081069701,081,4,Queens,4069701,069701,697.01,30
36081069702,081,4,Queens,4069702,069702,697.02,30
36081070300,081,4,Queens,4070300,070300,703,30
36081071701,081,4,Queens,4071701,071701,717.01,24
36081071702,081,4,Queens,4071702,071702,717.02,24
36081064500,081,4,Queens,4064500,064500,645,29
36081070700,081,4,Queens,4070700,070700,707,29
36081070900,081,4,Queens,4070900,070900,709,29
36081071100,081,4,Queens,4071100,071100,711,29
36081071303,081,4,Queens,4071303,071303,713.03,29
36081071304,081,4,Queens,4071304,071304,713.04,29
36081071305,081,4,Queens,4071305,071305,713.05,29
36081071306,081,4,Queens,4071306,071306,713.06,29
36081071900,081,4,Queens,4071900,071900,719,24
36081072100,081,4,Queens,4072100,072100,721,29
36081072300,081,4,Queens,4072300,072300,723,29
36081072900,081,4,Queens,4072900,072900,729,29
36081073100,081,4,Queens,4073100,073100,731,29
36081073700,081,4,Queens,4073700,073700,737,29
36081073900,081,4,Queens,4073900,073900,739,29
36081074100,081,4,Queens,4074100,074100,741,29
36081074300,081,4,Queens,4074300,074300,743,29
36081074500,081,4,Queens,4074500,074500,745,24
36081074700,081,4,Queens,4074700,074700,747,24
36081074900,081,4,Queens,4074900,074900,749,29
36081075701,081,4,Queens,4075701,075701,757.01,29
36081075702,081,4,Queens,4075702,075702,757.02,29
36081076901,081,4,Queens,4076901,076901,769.01,29
36081076902,081,4,Queens,4076902,076902,769.02,29
36081090700,081,4,Queens,4090700,090700,907,19
36081091900,081,4,Queens,4091900,091900,919,19
36081092500,081,4,Queens,4092500,092500,925,19
36081092900,081,4,Queens,4092900,092900,929,19
36081093900,081,4,Queens,4093900,093900,939,19
36081094500,081,4,Queens,4094500,094500,945,19
36081094700,081,4,Queens,4094700,094700,947,19
36081097300,081,4,Queens,4097300,097300,973,19
36081098100,081,4,Queens,4098100,098100,981,19
36081098700,081,4,Queens,4098700,098700,987,19
36081099100,081,4,Queens,4099100,099100,991,19
36081102900,081,4,Queens,4102900,102900,1029,19
36081103300,081,4,Queens,4103300,103300,1033,19
36081103900,081,4,Queens,4103900,103900,1039,19
36081099701,081,4,Queens,4099701,099701,997.01,19
36081099703,081,4,Queens,4099703,099703,997.03,19
36081099704,081,4,Queens,4099704,099704,997.04,19
36081099705,081,4,Queens,4099705,099705,997.05,19
36081101700,081,4,Queens,4101700,101700,1017,19
36081086300,081,4,Queens,4086300,086300,863,20
36081088903,081,4,Queens,4088903,088903,889.03,20
36081104700,081,4,Queens,4104700,104700,1047,19
36081105900,081,4,Queens,4105900,105900,1059,19
36081114100,081,4,Queens,4114100,114100,1141,19
36081114700,081,4,Queens,4114700,114700,1147,19
36081115100,081,4,Queens,4115100,115100,1151,19
36081115500,081,4,Queens,4115500,115500,1155,20
36081115700,081,4,Queens,4115700,115700,1157,20
36081115900,081,4,Queens,4115900,115900,1159,20
36081116301,081,4,Queens,4116301,116301,1163.01,20
36081116302,081,4,Queens,4116302,116302,1163.02,20
36081116700,081,4,Queens,4116700,116700,1167,20
36081117100,081,4,Queens,4117100,117100,1171,20
36081117500,081,4,Queens,4117500,117500,1175,19
36081084500,081,4,Queens,4084500,084500,845,20
36081086100,081,4,Queens,4086100,086100,861,20
36081118500,081,4,Queens,4118500,118500,1185,20
36081118700,081,4,Queens,4118700,118700,1187,20
36081118900,081,4,Queens,4118900,118900,1189,20
36081119100,081,4,Queens,4119100,119100,1191,20
36081119300,081,4,Queens,4119300,119300,1193,20
36081119500,081,4,Queens,4119500,119500,1195,19
36081119900,081,4,Queens,4119900,119900,1199,20
36081120100,081,4,Queens,4120100,120100,1201,20
36081120300,081,4,Queens,4120300,120300,1203,20
36081120500,081,4,Queens,4120500,120500,1205,20
36081120701,081,4,Queens,4120701,120701,1207.01,20
36081120702,081,4,Queens,4120702,120702,1207.02,20
36081079900,081,4,Queens,4079900,079900,799,20
36081080301,081,4,Queens,4080301,080301,803.01,20
36081080302,081,4,Queens,4080302,080302,803.02,20
36081083700,081,4,Queens,4083700,083700,837,20
36081121500,081,4,Queens,4121500,121500,1215,20
36081038301,081,4,Queens,4038301,038301,383.01,21
36081079701,081,4,Queens,4079701,079701,797.01,20
36081079702,081,4,Queens,4079702,079702,797.02,20
36081084901,081,4,Queens,4084901,084901,849.01,20
36081084902,081,4,Queens,4084902,084902,849.02,20
36081085300,081,4,Queens,4085300,085300,853,20
36081085500,081,4,Queens,4085500,085500,855,20
36081085700,081,4,Queens,4085700,085700,857,20
36081085900,081,4,Queens,4085900,085900,859,20
36081086500,081,4,Queens,4086500,086500,865,20
36081086900,081,4,Queens,4086900,086900,869,20
36081087100,081,4,Queens,4087100,087100,871,20
36081088902,081,4,Queens,4088902,088902,889.02,20
36081116100,081,4,Queens,4116100,116100,1161,20
36081099900,081,4,Queens,4099900,099900,999,19
36081121100,081,4,Queens,4121100,121100,1211,20
36081077902,081,4,Queens,4077902,077902,779.02,24
36081077903,081,4,Queens,4077903,077903,779.03,24
36081077904,081,4,Queens,4077904,077904,779.04,24
36081077905,081,4,Queens,4077905,077905,779.05,24
36081077906,081,4,Queens,4077906,077906,779.06,24
36081077907,081,4,Queens,4077907,077907,779.07,24
36081077908,081,4,Queens,4077908,077908,779.08,24
36081080900,081,4,Queens,4080900,080900,809,24
36081122702,081,4,Queens,4122702,122702,1227.02,24
36081122703,081,4,Queens,4122703,122703,1227.03,24
36081122704,081,4,Queens,4122704,122704,1227.04,24
36081124100,081,4,Queens,4124100,124100,1241,24
36081124700,081,4,Queens,4124700,124700,1247,24
36081125700,081,4,Queens,4125700,125700,1257,24
36081126500,081,4,Queens,4126500,126500,1265,24
36081126700,081,4,Queens,4126700,126700,1267,24
36081122300,081,4,Queens,4122300,122300,1223,24
36081133300,081,4,Queens,4133300,133300,1333,23
36081133900,081,4,Queens,4133900,133900,1339,24
36081134100,081,4,Queens,4134100,134100,1341,24
36081134701,081,4,Queens,4134701,134701,1347.01,23
36081134702,081,4,Queens,4134702,134702,1347.02,23
36081045800,081,4,Queens,4045800,045800,458,24
36081046400,081,4,Queens,4046400,046400,464,24
36081046600,081,4,Queens,4046600,046600,466,24
36081047200,081,4,Queens,4047200,047200,472,24
36081047600,081,4,Queens,4047600,047600,476,23
36081047801,081,4,Queens,4047801,047801,478.01,23
36081049201,081,4,Queens,4049201,049201,492.01,23
36081127700,081,4,Queens,4127700,127700,1277,24
36081021400,081,4,Queens,4021400,021400,214,24
36081022001,081,4,Queens,4022001,022001,220.01,24
36081022002,081,4,Queens,4022002,022002,220.02,24
36081023000,081,4,Queens,4023000,023000,230,24
36081023200,081,4,Queens,4023200,023200,232,24
36081044800,081,4,Queens,4044800,044800,448,24
36081045000,081,4,Queens,4045000,045000,450,24
36081045200,081,4,Queens,4045200,045200,452,24
36081045400,081,4,Queens,4045400,045400,454,24
36081045600,081,4,Queens,4045600,045600,456,24
36081079300,081,4,Queens,4079300,079300,793,24
36081128300,081,4,Queens,4128300,128300,1283,23
36081013400,081,4,Queens,4013400,013400,134,29
36081013600,081,4,Queens,4013600,013600,136,29
36081013800,081,4,Queens,4013800,013800,138,29
36081014000,081,4,Queens,4014000,014000,140,29
36081021601,081,4,Queens,4021601,021601,216.01,29
36081021602,081,4,Queens,4021602,021602,216.02,29
36081021603,081,4,Queens,4021603,021603,216.03,29
36081077300,081,4,Queens,4077300,077300,773,29
36081077500,081,4,Queens,4077500,077500,775,29
36081002400,081,4,Queens,4002400,002400,24,29
36081002600,081,4,Queens,4002600,002600,26,29
36081002800,081,4,Queens,4002800,002800,28,29
36081012200,081,4,Queens,4012200,012200,122,29
36081012400,081,4,Queens,4012400,012400,124,29
36081012601,081,4,Queens,4012601,012601,126.01,29
36081012602,081,4,Queens,4012602,012602,126.02,29
36081012800,081,4,Queens,4012800,012800,128,29
36081013000,081,4,Queens,4013000,013000,130,29
36081013200,081,4,Queens,4013200,013200,132,29
36081014201,081,4,Queens,4014201,014201,142.01,29
36081014202,081,4,Queens,4014202,014202,142.02,29
36081014400,081,4,Queens,4014400,014400,144,29
36081010800,081,4,Queens,4010800,010800,108,29
36081011000,081,4,Queens,4011000,011000,110,29
36081011800,081,4,Queens,4011800,011800,118,29
36081012000,081,4,Queens,4012000,012000,120,29
36081014800,081,4,Queens,4014800,014800,148,29
36081015000,081,4,Queens,4015000,015000,150,29
36081015200,081,4,Queens,4015200,015200,152,29
36081015400,081,4,Queens,4015400,015400,154,29
36081015600,081,4,Queens,4015600,015600,156,29
36081003200,081,4,Queens,4003200,003200,32,32
36081003400,081,4,Queens,4003400,003400,34,32
36081003600,081,4,Queens,4003600,003600,36,32
36081003800,081,4,Queens,4003800,003800,38,32
36081004001,081,4,Queens,4004001,004001,40.01,32
36081004200,081,4,Queens,4004200,004200,42,32
36081005200,081,4,Queens,4005200,005200,52,32
36081011200,081,4,Queens,4011200,011200,112,29
36081011400,081,4,Queens,4011400,011400,114,29
36081011600,081,4,Queens,4011600,011600,116,29
36081000200,081,4,Queens,4000200,000200,2,32
36081000400,081,4,Queens,4000400,000400,4,32
36081000600,081,4,Queens,4000600,000600,6,32
36081000800,081,4,Queens,4000800,000800,8,32
36081001000,081,4,Queens,4001000,001000,10,32
36081001200,081,4,Queens,4001200,001200,12,32
36081001400,081,4,Queens,4001400,001400,14,32
36081001600,081,4,Queens,4001600,001600,16,32
36081001800,081,4,Queens,4001800,001800,18,32
36081002000,081,4,Queens,4002000,002000,20,32
36081002200,081,4,Queens,4002200,002200,22,32
36081003000,081,4,Queens,4003000,003000,30,32
36081064101,081,4,Queens,4064101,064101,641.01,32
36081009400,081,4,Queens,4009400,009400,94,28
36081009600,081,4,Queens,4009600,009600,96,28
36081009800,081,4,Queens,4009800,009800,98,29
36081010000,081,4,Queens,4010000,010000,100,28
36081010200,081,4,Queens,4010200,010200,102,28
36081010400,081,4,Queens,4010400,010400,104,28
36081010600,081,4,Queens,4010600,010600,106,28
36081015801,081,4,Queens,4015801,015801,158.01,28
36081015802,081,4,Queens,4015802,015802,158.02,28
36081016400,081,4,Queens,4016400,016400,164,28
36081016600,081,4,Queens,4016600,016600,166,28
36081016800,081,4,Queens,4016800,016800,168,28
36081017000,081,4,Queens,4017000,017000,170,28
36081017200,081,4,Queens,4017200,017200,172,28
36081017400,081,4,Queens,4017400,017400,174,28
36081017600,081,4,Queens,4017600,017600,176,28
36081017800,081,4,Queens,4017800,017800,178,28
36081018000,081,4,Queens,4018000,018000,180,28
36081081400,081,4,Queens,4081400,081400,814,28
36081081800,081,4,Queens,4081800,081800,818,28
36081083800,081,4,Queens,4083800,083800,838,28
36081084000,081,4,Queens,4084000,084000,840,28
36081084601,081,4,Queens,4084601,084601,846.01,28
36081084602,081,4,Queens,4084602,084602,846.02,28
36081086400,081,4,Queens,4086400,086400,864,28
36081004002,081,4,Queens,4004002,004002,40.02,32
36081004401,081,4,Queens,4004401,004401,44.01,32
36081005000,081,4,Queens,4005000,005000,50,32
36081005400,081,4,Queens,4005400,005400,54,32
36081005800,081,4,Queens,4005800,005800,58,32
36081008600,081,4,Queens,4008600,008600,86,32
36081008800,081,4,Queens,4008800,008800,88,32
36081006201,081,4,Queens,4006201,006201,62.01,32
36081006202,081,4,Queens,4006202,006202,62.02,32
36081088400,081,4,Queens,4088400,088400,884,32
36081089201,081,4,Queens,4089201,089201,892.01,32
36081089202,081,4,Queens,4089202,089202,892.02,32
36081108500,081,4,Queens,4108500,108500,1085,19
36081109900,081,4,Queens,4109900,109900,1099,19
36081113300,081,4,Queens,4113300,113300,1133,19
36081113900,081,4,Queens,4113900,113900,1139,19
36081118100,081,4,Queens,4118100,118100,1181,19
36081140901,081,4,Queens,4140901,140901,1409.01,20
36081140902,081,4,Queens,4140902,140902,1409.02,20
36081141700,081,4,Queens,4141700,141700,1417,20
36081142900,081,4,Queens,4142900,142900,1429,20
36081145101,081,4,Queens,4145101,145101,1451.01,19
36081145102,081,4,Queens,4145102,145102,1451.02,19
36081145900,081,4,Queens,4145900,145900,1459,19
36081146300,081,4,Queens,4146300,146300,1463,19
36081109300,081,4,Queens,4109300,109300,1093,19
36081109700,081,4,Queens,4109700,109700,1097,19
36081111300,081,4,Queens,4111300,111300,1113,19
36081112300,081,4,Queens,4112300,112300,1123,19
36081112900,081,4,Queens,4112900,112900,1129,19
36081138501,081,4,Queens,4138501,138501,1385.01,23
36081139900,081,4,Queens,4139900,139900,1399,23
36081140300,081,4,Queens,4140300,140300,1403,23
36081143500,081,4,Queens,4143500,143500,1435,23
36081144100,081,4,Queens,4144100,144100,1441,19
36081144700,081,4,Queens,4144700,144700,1447,19
36081146700,081,4,Queens,4146700,146700,1467,19
36081147100,081,4,Queens,4147100,147100,1471,19
36081147900,081,4,Queens,4147900,147900,1479,19
36081148300,081,4,Queens,4148300,148300,1483,19
36081150701,081,4,Queens,4150701,150701,1507.01,19
36081150702,081,4,Queens,4150702,150702,1507.02,19
36081152901,081,4,Queens,4152901,152901,1529.01,23
36081152902,081,4,Queens,4152902,152902,1529.02,23
36081129102,081,4,Queens,4129102,129102,1291.02,23
36081129103,081,4,Queens,4129103,129103,1291.03,23
36081129104,081,4,Queens,4129104,129104,1291.04,23
36081136700,081,4,Queens,4136700,136700,1367,23
36081137700,081,4,Queens,4137700,137700,1377,23
36081138502,081,4,Queens,4138502,138502,1385.02,23
36081020400,081,4,Queens,4020400,020400,204,28
36081020600,081,4,Queens,4020600,020600,206,27
36081020800,081,4,Queens,4020800,020800,208,27
36081021200,081,4,Queens,4021200,021200,212,24
36081023600,081,4,Queens,4023600,023600,236,27
36081023800,081,4,Queens,4023800,023800,238,27
36081024000,081,4,Queens,4024000,024000,240,27
36081024600,081,4,Queens,4024600,024600,246,27
36081044400,081,4,Queens,4044400,044400,444,27
36081044601,081,4,Queens,4044601,044601,446.01,27
36081044602,081,4,Queens,4044602,044602,446.02,24
36081046000,081,4,Queens,4046000,046000,460,27
36081046200,081,4,Queens,4046200,046200,462,27
36081046800,081,4,Queens,4046800,046800,468,23
36081047000,081,4,Queens,4047000,047000,470,23
36081019400,081,4,Queens,4019400,019400,194,28
36081019600,081,4,Queens,4019600,019600,196,28
36081019800,081,4,Queens,4019800,019800,198,28
36081020200,081,4,Queens,4020200,020200,202,28
36081025401,081,4,Queens,4025401,025401,254.01,28
36081025402,081,4,Queens,4025402,025402,254.02,28
36081025800,081,4,Queens,4025800,025800,258,27
36081026000,081,4,Queens,4026000,026000,260,28
36081026200,081,4,Queens,4026200,026200,262,28
36081026400,081,4,Queens,4026400,026400,264,28
36081026600,081,4,Queens,4026600,026600,266,28
36081027000,081,4,Queens,4027000,027000,270,28
36081041400,081,4,Queens,4041400,041400,414,27
36081044000,081,4,Queens,4044000,044000,440,27
36081018200,081,4,Queens,4018200,018200,182,28
36081018401,081,4,Queens,4018401,018401,184.01,28
36081018402,081,4,Queens,4018402,018402,184.02,28
36081018600,081,4,Queens,4018600,018600,186,28
36081018800,081,4,Queens,4018800,018800,188,28
36081019000,081,4,Queens,4019000,019000,190,28
36081019200,081,4,Queens,4019200,019200,192,28
36081027200,081,4,Queens,4027200,027200,272,28
36081027400,081,4,Queens,4027400,027400,274,28
36081027600,081,4,Queens,4027600,027600,276,28
36081027800,081,4,Queens,4027800,027800,278,28
36081028000,081,4,Queens,4028000,028000,280,28
36081028200,081,4,Queens,4028200,028200,282,28
36081028400,081,4,Queens,4028400,028400,284,28
36081028801,081,4,Queens,4028801,028801,288.01,28
36081028802,081,4,Queens,4028802,028802,288.02,28
36081028803,081,4,Queens,4028803,028803,288.03,28
36081078800,081,4,Queens,4078800,078800,788,28
36081079000,081,4,Queens,4079000,079000,790,28
36081079200,081,4,Queens,4079200,079200,792,28
36081029400,081,4,Queens,4029400,029400,294,28
36081033000,081,4,Queens,4033000,033000,330,31
36081033401,081,4,Queens,4033401,033401,334.01,27
36081033403,081,4,Queens,4033403,033403,334.03,28
36081033404,081,4,Queens,4033404,033404,334.04,28
36081033405,081,4,Queens,4033405,033405,334.05,28
36081035200,081,4,Queens,4035200,035200,352,27
36081036600,081,4,Queens,4036600,036600,366,27
36081036800,081,4,Queens,4036800,036800,368,27
36081037600,081,4,Queens,4037600,037600,376,27
36081038400,081,4,Queens,4038400,038400,384,27
36081039400,081,4,Queens,4039400,039400,394,27
36081039800,081,4,Queens,4039800,039800,398,27
36081040000,081,4,Queens,4040000,040000,400,27
36081040200,081,4,Queens,4040200,040200,402,27
36081040400,081,4,Queens,4040400,040400,404,27
36081042400,081,4,Queens,4042400,042400,424,27
36081042600,081,4,Queens,4042600,042600,426,27
36081043200,081,4,Queens,4043200,043200,432,27
36081043400,081,4,Queens,4043400,043400,434,27
36081050400,081,4,Queens,4050400,050400,504,27
36081051800,081,4,Queens,4051800,051800,518,27
36081052000,081,4,Queens,4052000,052000,520,27
36081052200,081,4,Queens,4052200,052200,522,27
36081052400,081,4,Queens,4052400,052400,524,27
36081052600,081,4,Queens,4052600,052600,526,27
36081052800,081,4,Queens,4052800,052800,528,27
36081053000,081,4,Queens,4053000,053000,530,27
36081053200,081,4,Queens,4053200,053200,532,27
36081047802,081,4,Queens,4047802,047802,478.02,23
36081048000,081,4,Queens,4048000,048000,480,23
36081048200,081,4,Queens,4048200,048200,482,23
36081048400,081,4,Queens,4048400,048400,484,23
36081050000,081,4,Queens,4050000,050000,500,27
36081050201,081,4,Queens,4050201,050201,502.01,27
36081050202,081,4,Queens,4050202,050202,502.02,27
36081050600,081,4,Queens,4050600,050600,506,27
36081050800,081,4,Queens,4050800,050800,508,27
36081051000,081,4,Queens,4051000,051000,510,27
36081155101,081,4,Queens,4155101,155101,1551.01,23
36081155103,081,4,Queens,4155103,155103,1551.03,23
36081155104,081,4,Queens,4155104,155104,1551.04,23
36081157901,081,4,Queens,4157901,157901,1579.01,23
36081157902,081,4,Queens,4157902,157902,1579.02,23
36081157903,081,4,Queens,4157903,157903,1579.03,23
36081130100,081,4,Queens,4130100,130100,1301,23
36081156700,081,4,Queens,4156700,156700,1567,23
36081157101,081,4,Queens,4157101,157101,1571.01,23
36081157102,081,4,Queens,4157102,157102,1571.02,23
36081161700,081,4,Queens,4161700,161700,1617,23
36081162100,081,4,Queens,4162100,162100,1621,23
36081049202,081,4,Queens,4049202,049202,492.02,23
36081049600,081,4,Queens,4049600,049600,496,23
36081051200,081,4,Queens,4051200,051200,512,27
36081051600,081,4,Queens,4051600,051600,516,27
36081053601,081,4,Queens,4053601,053601,536.01,27
36081053800,081,4,Queens,4053800,053800,538,27
36081054000,081,4,Queens,4054000,054000,540,27
36081054200,081,4,Queens,4054200,054200,542,23
36081054800,081,4,Queens,4054800,054800,548,23
36081055200,081,4,Queens,4055200,055200,552,23
36081055400,081,4,Queens,4055400,055400,554,23
36081055600,081,4,Queens,4055600,055600,556,23
36081055800,081,4,Queens,4055800,055800,558,23
36081056000,081,4,Queens,4056000,056000,560,23
36081056200,081,4,Queens,4056200,056200,562,23
36081056400,081,4,Queens,4056400,056400,564,23
36081056600,081,4,Queens,4056600,056600,566,23
36081056800,081,4,Queens,4056800,056800,568,27
36081058000,081,4,Queens,4058000,058000,580,27
36081058200,081,4,Queens,4058200,058200,582,27
36081053401,081,4,Queens,4053401,053401,534.01,27
36081059000,081,4,Queens,4059000,059000,590,27
36081059200,081,4,Queens,4059200,059200,592,27
36081059400,081,4,Queens,4059400,059400,594,27
36081059600,081,4,Queens,4059600,059600,596,27
36081059800,081,4,Queens,4059800,059800,598,27
36081060000,081,4,Queens,4060000,060000,600,27
36081060600,081,4,Queens,4060600,060600,606,27
36081060800,081,4,Queens,4060800,060800,608,27
36081061000,081,4,Queens,4061000,061000,610,27
36081061200,081,4,Queens,4061200,061200,612,27
36081061400,081,4,Queens,4061400,061400,614,27
36081062200,081,4,Queens,4062200,062200,622,27
36081032800,081,4,Queens,4032800,032800,328,31
36081035800,081,4,Queens,4035800,035800,358,31
36081061601,081,4,Queens,4061601,061601,616.01,31
36081061800,081,4,Queens,4061800,061800,618,31
36081062000,081,4,Queens,4062000,062000,620,31
36081062600,081,4,Queens,4062600,062600,626,31
36081063000,081,4,Queens,4063000,063000,630,31
36081063200,081,4,Queens,4063200,063200,632,31
36081064600,081,4,Queens,4064600,064600,646,31
36081065000,081,4,Queens,4065000,065000,650,31
36081068200,081,4,Queens,4068200,068200,682,31
36081030600,081,4,Queens,4030600,030600,306,31
36081032000,081,4,Queens,4032000,032000,320,31
36081065402,081,4,Queens,4065402,065402,654.02,31
36081066404,081,4,Queens,4066404,066404,664.04,31
36081068000,081,4,Queens,4068000,068000,680,31
36081069000,081,4,Queens,4069000,069000,690,31
36081069400,081,4,Queens,4069400,069400,694,31
36081061602,081,4,Queens,4061602,061602,616.02,31
36081063800,081,4,Queens,4063800,063800,638,31
36081065401,081,4,Queens,4065401,065401,654.01,31
36081065600,081,4,Queens,4065600,065600,656,31
36081066000,081,4,Queens,4066000,066000,660,31
36081066401,081,4,Queens,4066401,066401,664.01,31
36081066402,081,4,Queens,4066402,066402,664.02,31
36081066403,081,4,Queens,4066403,066403,664.03,31
36081062400,081,4,Queens,4062400,062400,624,31
36081099200,081,4,Queens,4099200,099200,992,31
36081099801,081,4,Queens,4099801,099801,998.01,31
36081099802,081,4,Queens,4099802,099802,998.02,31
36081100801,081,4,Queens,4100801,100801,1008.01,31
36081100803,081,4,Queens,4100803,100803,1008.03,31
36081100804,081,4,Queens,4100804,100804,1008.04,31
36081101002,081,4,Queens,4101002,101002,1010.02,31
36081101003,081,4,Queens,4101003,101003,1010.03,31
36081101004,081,4,Queens,4101004,101004,1010.04,31
36081103201,081,4,Queens,4103201,103201,1032.01,31
36081103202,081,4,Queens,4103202,103202,1032.02,31
36081094201,081,4,Queens,4094201,094201,942.01,32
36081094202,081,4,Queens,4094202,094202,942.02,31
36081094203,081,4,Queens,4094203,094203,942.03,32
36081095400,081,4,Queens,4095400,095400,954,31
36081096400,081,4,Queens,4096400,096400,964,31
36081097202,081,4,Queens,4097202,097202,972.02,31
36081097204,081,4,Queens,4097204,097204,972.04,31
36081097205,081,4,Queens,4097205,097205,972.05,31
36081097206,081,4,Queens,4097206,097206,972.06,31
36081091603,081,4,Queens,4091603,091603,916.03,32
36081092200,081,4,Queens,4092200,092200,922,32
36081092800,081,4,Queens,4092800,092800,928,32
36081093401,081,4,Queens,4093401,093401,934.01,32
36081093402,081,4,Queens,4093402,093402,934.02,32
36081093800,081,4,Queens,4093800,093800,938,32
36081107201,081,4,Queens,4107201,107201,1072.01,32
36081097207,081,4,Queens,4097207,097207,972.07,31
36081033100,081,4,Queens,4033100,033100,331,21
36081038302,081,4,Queens,4038302,038302,383.02,21
36081064102,081,4,Queens,4064102,064102,641.02,32
36081071600,081,4,Queens,4071600,071600,716,31
36081107202,081,4,Queens,4107202,107202,1072.02,31
36081091602,081,4,Queens,4091602,091602,916.02,32
36081091604,081,4,Queens,4091604,091604,916.04,32
36081091800,081,4,Queens,4091800,091800,918,32
36081990100,081,4,Queens,4990100,990100,9901,31
36085000300,085,5,Staten Island,5000300,000300,3,49
36085000700,085,5,Staten Island,5000700,000700,7,49
36085000900,085,5,Staten Island,5000900,000900,9,49
36085001100,085,5,Staten Island,5001100,001100,11,49
36085007700,085,5,Staten Island,5007700,007700,77,49
36085008100,085,5,Staten Island,5008100,008100,81,49
36085001700,085,5,Staten Island,5001700,001700,17,49
36085002100,085,5,Staten Island,5002100,002100,21,49
36085002700,085,5,Staten Island,5002700,002700,27,49
36085002900,085,5,Staten Island,5002900,002900,29,49
36085004001,085,5,Staten Island,5004001,004001,40.01,49
36085000600,085,5,Staten Island,5000600,000600,6,49
36085000800,085,5,Staten Island,5000800,000800,8,49
36085002001,085,5,Staten Island,5002001,002001,20.01,49
36085003600,085,5,Staten Island,5003600,003600,36,49
36085004002,085,5,Staten Island,5004002,004002,40.02,49
36085004003,085,5,Staten Island,5004003,004003,40.03,49
36085004004,085,5,Staten Island,5004004,004004,40.04,49
36085003300,085,5,Staten Island,5003300,003300,33,49
36085003900,085,5,Staten Island,5003900,003900,39,49
36085004700,085,5,Staten Island,5004700,004700,47,49
36085005901,085,5,Staten Island,5005901,005901,59.01,49
36085005902,085,5,Staten Island,5005902,005902,59.02,49
36085006700,085,5,Staten Island,5006700,006700,67,49
36085007500,085,5,Staten Island,5007500,007500,75,49
36085009701,085,5,Staten Island,5009701,009701,97.01,49
36085010500,085,5,Staten Island,5010500,010500,105,49
36085012100,085,5,Staten Island,5012100,012100,121,49
36085012500,085,5,Staten Island,5012500,012500,125,49
36085013301,085,5,Staten Island,5013301,013301,133.01,49
36085014700,085,5,Staten Island,5014700,014700,147,50
36085015100,085,5,Staten Island,5015100,015100,151,50
36085016901,085,5,Staten Island,5016901,016901,169.01,49
36085018701,085,5,Staten Island,5018701,018701,187.01,50
36085018901,085,5,Staten Island,5018901,018901,189.01,50
36085019700,085,5,Staten Island,5019700,019700,197,50
36085020100,085,5,Staten Island,5020100,020100,201,50
36085025100,085,5,Staten Island,5025100,025100,251,50
36085013302,085,5,Staten Island,5013302,013302,133.02,49
36085014100,085,5,Staten Island,5014100,014100,141,49
36085020701,085,5,Staten Island,5020701,020701,207.01,49
36085020702,085,5,Staten Island,5020702,020702,207.02,49
36085021300,085,5,Staten Island,5021300,021300,213,49
36085024700,085,5,Staten Island,5024700,024700,247,49
36085022300,085,5,Staten Island,5022300,022300,223,49
36085023100,085,5,Staten Island,5023100,023100,231,49
36085023900,085,5,Staten Island,5023900,023900,239,49
