Mode,Year,State FIPS,State,Summary Level,Census ID,Departure,LTS,Threshold,Weighted_average_total_jobs
transit,2022,36,New York,census_tract,36047023600,7:00-8:59,NA,60,2233218.3998815166
transit,2022,36,New York,census_tract,36047023800,7:00-8:59,NA,5,1053.499604743083
transit,2022,36,New York,census_tract,36047023800,7:00-8:59,NA,10,7090.348616600791
transit,2022,36,New York,census_tract,36047023800,7:00-8:59,NA,15,24614.64347826087
transit,2022,36,New York,census_tract,36047023800,7:00-8:59,NA,20,59806.520158102765
transit,2022,36,New York,census_tract,36047023800,7:00-8:59,NA,25,95642.69249011857
transit,2022,36,New York,census_tract,36047023800,7:00-8:59,NA,30,136669.03557312253
transit,2022,36,New York,census_tract,36047023800,7:00-8:59,NA,35,212558.5976284585
transit,2022,36,New York,census_tract,36047023800,7:00-8:59,NA,40,368187.66561264824
transit,2022,36,New York,census_tract,36047023800,7:00-8:59,NA,45,627059.0071146245
transit,2022,36,New York,census_tract,36047023800,7:00-8:59,NA,50,1128540.390513834
transit,2022,36,New York,census_tract,36047023800,7:00-8:59,NA,55,1802283.4023715416
transit,2022,36,New York,census_tract,36047023800,7:00-8:59,NA,60,2267678.728853755
transit,2022,36,New York,census_tract,36047024000,7:00-8:59,NA,5,1513.4036334913112
transit,2022,36,New York,census_tract,36047024000,7:00-8:59,NA,10,9223.620063191152
transit,2022,36,New York,census_tract,36047024000,7:00-8:59,NA,15,28813.186413902054
transit,2022,36,New York,census_tract,36047024000,7:00-8:59,NA,20,61943.13033175356
transit,2022,36,New York,census_tract,36047024000,7:00-8:59,NA,25,100806.26777251186
transit,2022,36,New York,census_tract,36047024000,7:00-8:59,NA,30,143740.17693522907
transit,2022,36,New York,census_tract,36047024000,7:00-8:59,NA,35,225948.48341232227
transit,2022,36,New York,census_tract,36047024000,7:00-8:59,NA,40,397148.1935229068
transit,2022,36,New York,census_tract,36047024000,7:00-8:59,NA,45,714783.3886255925
transit,2022,36,New York,census_tract,36047024000,7:00-8:59,NA,50,1296846.6848341231
transit,2022,36,New York,census_tract,36047024000,7:00-8:59,NA,55,1975296.2385466034
transit,2022,36,New York,census_tract,36047024000,7:00-8:59,NA,60,2398515.9115323853
transit,2022,36,New York,census_tract,36047024100,7:00-8:59,NA,5,685.9524152847873
transit,2022,36,New York,census_tract,36047024100,7:00-8:59,NA,10,4037.4837779379955
transit,2022,36,New York,census_tract,36047024100,7:00-8:59,NA,15,21218.108147080027
transit,2022,36,New York,census_tract,36047024100,7:00-8:59,NA,20,74295.15212689257
transit,2022,36,New York,census_tract,36047024100,7:00-8:59,NA,25,190620.85940879595
transit,2022,36,New York,census_tract,36047024100,7:00-8:59,NA,30,370102.39221341023
transit,2022,36,New York,census_tract,36047024100,7:00-8:59,NA,35,767766.2941600577
transit,2022,36,New York,census_tract,36047024100,7:00-8:59,NA,40,1369712.9726027397
transit,2022,36,New York,census_tract,36047024100,7:00-8:59,NA,45,2271779.225666907
transit,2022,36,New York,census_tract,36047024100,7:00-8:59,NA,50,2750762.255227109
transit,2022,36,New York,census_tract,36047024100,7:00-8:59,NA,55,3064846.3280461426
transit,2022,36,New York,census_tract,36047024100,7:00-8:59,NA,60,3301966.961067051
transit,2022,36,New York,census_tract,36047024200,7:00-8:59,NA,5,499.83393501805057
transit,2022,36,New York,census_tract,36047024200,7:00-8:59,NA,10,10671.415162454874
transit,2022,36,New York,census_tract,36047024200,7:00-8:59,NA,15,27338.480144404333
transit,2022,36,New York,census_tract,36047024200,7:00-8:59,NA,20,51020.32731648616
transit,2022,36,New York,census_tract,36047024200,7:00-8:59,NA,25,88443.853188929
transit,2022,36,New York,census_tract,36047024200,7:00-8:59,NA,30,141185.03249097473
transit,2022,36,New York,census_tract,36047024200,7:00-8:59,NA,35,222922.82310469315
transit,2022,36,New York,census_tract,36047024200,7:00-8:59,NA,40,345280.0204572804
transit,2022,36,New York,census_tract,36047024200,7:00-8:59,NA,45,561776.395908544
transit,2022,36,New York,census_tract,36047024200,7:00-8:59,NA,50,995019.2527075813
transit,2022,36,New York,census_tract,36047024200,7:00-8:59,NA,55,1618427.9759326114
transit,2022,36,New York,census_tract,36047024200,7:00-8:59,NA,60,2102753.096269555
transit,2022,36,New York,census_tract,36047024300,7:00-8:59,NA,5,99.90726202158979
transit,2022,36,New York,census_tract,36047024300,7:00-8:59,NA,10,1825.7482826300295
transit,2022,36,New York,census_tract,36047024300,7:00-8:59,NA,15,12995.698233562316
transit,2022,36,New York,census_tract,36047024300,7:00-8:59,NA,20,58606.53876349362
transit,2022,36,New York,census_tract,36047024300,7:00-8:59,NA,25,185652.5426889107
transit,2022,36,New York,census_tract,36047024300,7:00-8:59,NA,30,329327.59028459276
transit,2022,36,New York,census_tract,36047024300,7:00-8:59,NA,35,678302.0304219823
transit,2022,36,New York,census_tract,36047024300,7:00-8:59,NA,40,1205208.1687929342
transit,2022,36,New York,census_tract,36047024300,7:00-8:59,NA,45,2091886.6982335623
transit,2022,36,New York,census_tract,36047024300,7:00-8:59,NA,50,2710625.9028459275
transit,2022,36,New York,census_tract,36047024300,7:00-8:59,NA,55,3033130.5893032383
transit,2022,36,New York,census_tract,36047024300,7:00-8:59,NA,60,3268408.2787046125
transit,2022,36,New York,census_tract,36047024400,7:00-8:59,NA,5,1839.2349056603773
transit,2022,36,New York,census_tract,36047024400,7:00-8:59,NA,10,5379.666037735849
transit,2022,36,New York,census_tract,36047024400,7:00-8:59,NA,15,15072.67924528302
transit,2022,36,New York,census_tract,36047024400,7:00-8:59,NA,20,42088.79622641509
transit,2022,36,New York,census_tract,36047024400,7:00-8:59,NA,25,80097.6641509434
transit,2022,36,New York,census_tract,36047024400,7:00-8:59,NA,30,139158.60943396227
transit,2022,36,New York,census_tract,36047024400,7:00-8:59,NA,35,209024.85849056602
transit,2022,36,New York,census_tract,36047024400,7:00-8:59,NA,40,305911.76981132076
transit,2022,36,New York,census_tract,36047024400,7:00-8:59,NA,45,479759.76981132076
transit,2022,36,New York,census_tract,36047024400,7:00-8:59,NA,50,749335.7198113208
transit,2022,36,New York,census_tract,36047024400,7:00-8:59,NA,55,1303430.536792453
transit,2022,36,New York,census_tract,36047024400,7:00-8:59,NA,60,1883997.2358490566
transit,2022,36,New York,census_tract,36047024500,7:00-8:59,NA,5,250.7124928693668
transit,2022,36,New York,census_tract,36047024500,7:00-8:59,NA,10,2489.138049058756
transit,2022,36,New York,census_tract,36047024500,7:00-8:59,NA,15,21745.16885339418
transit,2022,36,New York,census_tract,36047024500,7:00-8:59,NA,20,73731.9948659441
transit,2022,36,New York,census_tract,36047024500,7:00-8:59,NA,25,215839.11694238448
transit,2022,36,New York,census_tract,36047024500,7:00-8:59,NA,30,425513.8476896748
transit,2022,36,New York,census_tract,36047024500,7:00-8:59,NA,35,808642.5926982316
transit,2022,36,New York,census_tract,36047024500,7:00-8:59,NA,40,1328543.674843126
transit,2022,36,New York,census_tract,36047024500,7:00-8:59,NA,45,2079916.5231032516
transit,2022,36,New York,census_tract,36047024500,7:00-8:59,NA,50,2728904.535653166
transit,2022,36,New York,census_tract,36047024500,7:00-8:59,NA,55,3114982.018254421
transit,2022,36,New York,census_tract,36047024500,7:00-8:59,NA,60,3341653.8619509414
transit,2022,36,New York,census_tract,36047024600,7:00-8:59,NA,5,390.86935166994107
transit,2022,36,New York,census_tract,36047024600,7:00-8:59,NA,10,2773.705304518664
transit,2022,36,New York,census_tract,36047024600,7:00-8:59,NA,15,12179.836935166993
transit,2022,36,New York,census_tract,36047024600,7:00-8:59,NA,20,35858.9351669941
transit,2022,36,New York,census_tract,36047024600,7:00-8:59,NA,25,86457.22200392927
transit,2022,36,New York,census_tract,36047024600,7:00-8:59,NA,30,144234.8850687623
transit,2022,36,New York,census_tract,36047024600,7:00-8:59,NA,35,243822.48231827113
transit,2022,36,New York,census_tract,36047024600,7:00-8:59,NA,40,396660.5039292731
transit,2022,36,New York,census_tract,36047024600,7:00-8:59,NA,45,545700.5972495088
transit,2022,36,New York,census_tract,36047024600,7:00-8:59,NA,50,887488.390962672
transit,2022,36,New York,census_tract,36047024600,7:00-8:59,NA,55,1466438.4803536346
transit,2022,36,New York,census_tract,36047024600,7:00-8:59,NA,60,2023979.5058939096
transit,2022,36,New York,census_tract,36047024700,7:00-8:59,NA,5,564.5821554770318
transit,2022,36,New York,census_tract,36047024700,7:00-8:59,NA,10,2818.9010600706715
transit,2022,36,New York,census_tract,36047024700,7:00-8:59,NA,15,29127.223498233216
transit,2022,36,New York,census_tract,36047024700,7:00-8:59,NA,20,102542.41166077739
transit,2022,36,New York,census_tract,36047024700,7:00-8:59,NA,25,243488.89752650177
transit,2022,36,New York,census_tract,36047024700,7:00-8:59,NA,30,519604.9673144876
transit,2022,36,New York,census_tract,36047024700,7:00-8:59,NA,35,937759.7120141343
transit,2022,36,New York,census_tract,36047024700,7:00-8:59,NA,40,1581058.535335689
transit,2022,36,New York,census_tract,36047024700,7:00-8:59,NA,45,2327989.0432862192
transit,2022,36,New York,census_tract,36047024700,7:00-8:59,NA,50,2870281.664310954
transit,2022,36,New York,census_tract,36047024700,7:00-8:59,NA,55,3236857.633392226
transit,2022,36,New York,census_tract,36047024700,7:00-8:59,NA,60,3494646.308303887
transit,2022,36,New York,census_tract,36047024800,7:00-8:59,NA,5,1111.7663451232584
transit,2022,36,New York,census_tract,36047024800,7:00-8:59,NA,10,5654.948553054663
transit,2022,36,New York,census_tract,36047024800,7:00-8:59,NA,15,17429.515541264736
transit,2022,36,New York,census_tract,36047024800,7:00-8:59,NA,20,41865.06216505895
transit,2022,36,New York,census_tract,36047024800,7:00-8:59,NA,25,77804.52411575563
transit,2022,36,New York,census_tract,36047024800,7:00-8:59,NA,30,139993.6237942122
transit,2022,36,New York,census_tract,36047024800,7:00-8:59,NA,35,223510.01500535905
transit,2022,36,New York,census_tract,36047024800,7:00-8:59,NA,40,368244.7845659164
transit,2022,36,New York,census_tract,36047024800,7:00-8:59,NA,45,564381.4619506967
transit,2022,36,New York,census_tract,36047024800,7:00-8:59,NA,50,1032232.6216505895
transit,2022,36,New York,census_tract,36047024800,7:00-8:59,NA,55,1722166.7020364415
transit,2022,36,New York,census_tract,36047024800,7:00-8:59,NA,60,2294490.400857449
transit,2022,36,New York,census_tract,36047024900,7:00-8:59,NA,5,300.6838888888889
transit,2022,36,New York,census_tract,36047024900,7:00-8:59,NA,10,2499.478888888889
transit,2022,36,New York,census_tract,36047024900,7:00-8:59,NA,15,6747.818888888889
transit,2022,36,New York,census_tract,36047024900,7:00-8:59,NA,20,52324.888333333336
transit,2022,36,New York,census_tract,36047024900,7:00-8:59,NA,25,154354.8388888889
transit,2022,36,New York,census_tract,36047024900,7:00-8:59,NA,30,340575.15555555554
transit,2022,36,New York,census_tract,36047024900,7:00-8:59,NA,35,669496.145
transit,2022,36,New York,census_tract,36047024900,7:00-8:59,NA,40,1144301.6372222223
transit,2022,36,New York,census_tract,36047024900,7:00-8:59,NA,45,1887926.4233333333
transit,2022,36,New York,census_tract,36047024900,7:00-8:59,NA,50,2583803.3894444443
transit,2022,36,New York,census_tract,36047024900,7:00-8:59,NA,55,3009473.408888889
transit,2022,36,New York,census_tract,36047024900,7:00-8:59,NA,60,3272983.275
transit,2022,36,New York,census_tract,36047025000,7:00-8:59,NA,5,1588.0260869565218
transit,2022,36,New York,census_tract,36047025000,7:00-8:59,NA,10,10506.299130434783
transit,2022,36,New York,census_tract,36047025000,7:00-8:59,NA,15,20990.87304347826
transit,2022,36,New York,census_tract,36047025000,7:00-8:59,NA,20,49620.61043478261
transit,2022,36,New York,census_tract,36047025000,7:00-8:59,NA,25,83943.21217391304
transit,2022,36,New York,census_tract,36047025000,7:00-8:59,NA,30,131030.78608695652
transit,2022,36,New York,census_tract,36047025000,7:00-8:59,NA,35,210361.81391304347
transit,2022,36,New York,census_tract,36047025000,7:00-8:59,NA,40,362990.19304347824
transit,2022,36,New York,census_tract,36047025000,7:00-8:59,NA,45,601178.304347826
transit,2022,36,New York,census_tract,36047025000,7:00-8:59,NA,50,1077515.2747826087
transit,2022,36,New York,census_tract,36047025000,7:00-8:59,NA,55,1817510.5460869565
transit,2022,36,New York,census_tract,36047025000,7:00-8:59,NA,60,2322840.7408695654
transit,2022,36,New York,census_tract,36047025100,7:00-8:59,NA,5,154.79393939393938
transit,2022,36,New York,census_tract,36047025100,7:00-8:59,NA,10,1473.8727272727272
transit,2022,36,New York,census_tract,36047025100,7:00-8:59,NA,15,5566.830303030303
transit,2022,36,New York,census_tract,36047025100,7:00-8:59,NA,20,23022.51696969697
transit,2022,36,New York,census_tract,36047025100,7:00-8:59,NA,25,137739.7806060606
transit,2022,36,New York,census_tract,36047025100,7:00-8:59,NA,30,259255.3315151515
transit,2022,36,New York,census_tract,36047025100,7:00-8:59,NA,35,532081.48
transit,2022,36,New York,census_tract,36047025100,7:00-8:59,NA,40,1004637.7484848485
transit,2022,36,New York,census_tract,36047025100,7:00-8:59,NA,45,1834910.1133333333
transit,2022,36,New York,census_tract,36047025100,7:00-8:59,NA,50,2606507.076969697
transit,2022,36,New York,census_tract,36047025100,7:00-8:59,NA,55,2940727.458787879
transit,2022,36,New York,census_tract,36047025100,7:00-8:59,NA,60,3183676.1266666665
transit,2022,36,New York,census_tract,36047025200,7:00-8:59,NA,5,343.8966480446927
transit,2022,36,New York,census_tract,36047025200,7:00-8:59,NA,10,5133.7128491620115
transit,2022,36,New York,census_tract,36047025200,7:00-8:59,NA,15,18588.33966480447
transit,2022,36,New York,census_tract,36047025200,7:00-8:59,NA,20,38036.20446927374
transit,2022,36,New York,census_tract,36047025200,7:00-8:59,NA,25,75192.17932960895
transit,2022,36,New York,census_tract,36047025200,7:00-8:59,NA,30,127192.02793296089
transit,2022,36,New York,census_tract,36047025200,7:00-8:59,NA,35,213250.55083798882
transit,2022,36,New York,census_tract,36047025200,7:00-8:59,NA,40,336027.9893854749
transit,2022,36,New York,census_tract,36047025200,7:00-8:59,NA,45,555795.3374301676
transit,2022,36,New York,census_tract,36047025200,7:00-8:59,NA,50,997449.8100558659
transit,2022,36,New York,census_tract,36047025200,7:00-8:59,NA,55,1648262.715642458
transit,2022,36,New York,census_tract,36047025200,7:00-8:59,NA,60,2205797.24301676
transit,2022,36,New York,census_tract,36047025300,7:00-8:59,NA,5,222.08190224570674
transit,2022,36,New York,census_tract,36047025300,7:00-8:59,NA,10,3889.5984147952445
transit,2022,36,New York,census_tract,36047025300,7:00-8:59,NA,15,19536.826287978864
transit,2022,36,New York,census_tract,36047025300,7:00-8:59,NA,20,67764.88441215323
transit,2022,36,New York,census_tract,36047025300,7:00-8:59,NA,25,208093.8005284016
transit,2022,36,New York,census_tract,36047025300,7:00-8:59,NA,30,394637.3725231176
transit,2022,36,New York,census_tract,36047025300,7:00-8:59,NA,35,928582.6737120211
transit,2022,36,New York,census_tract,36047025300,7:00-8:59,NA,40,1989116.9002642008
transit,2022,36,New York,census_tract,36047025300,7:00-8:59,NA,45,2537975.896961691
transit,2022,36,New York,census_tract,36047025300,7:00-8:59,NA,50,2873256.1624834873
transit,2022,36,New York,census_tract,36047025300,7:00-8:59,NA,55,3188224.077278732
transit,2022,36,New York,census_tract,36047025300,7:00-8:59,NA,60,3426398.680977543
transit,2022,36,New York,census_tract,36047025400,7:00-8:59,NA,5,198.10812943962117
transit,2022,36,New York,census_tract,36047025400,7:00-8:59,NA,10,2578.268350434096
transit,2022,36,New York,census_tract,36047025400,7:00-8:59,NA,15,14232.08366219416
transit,2022,36,New York,census_tract,36047025400,7:00-8:59,NA,20,35644.49408050513
transit,2022,36,New York,census_tract,36047025400,7:00-8:59,NA,25,82098.90607734806
transit,2022,36,New York,census_tract,36047025400,7:00-8:59,NA,30,152486.7498026835
transit,2022,36,New York,census_tract,36047025400,7:00-8:59,NA,35,240343.9589581689
transit,2022,36,New York,census_tract,36047025400,7:00-8:59,NA,40,410904.3267561168
transit,2022,36,New York,census_tract,36047025400,7:00-8:59,NA,45,628467.4475138121
transit,2022,36,New York,census_tract,36047025400,7:00-8:59,NA,50,1118099.1957379638
transit,2022,36,New York,census_tract,36047025400,7:00-8:59,NA,55,1805904.0220994474
transit,2022,36,New York,census_tract,36047025400,7:00-8:59,NA,60,2320135.677190213
transit,2022,36,New York,census_tract,36047025500,7:00-8:59,NA,5,95.7996334758705
transit,2022,36,New York,census_tract,36047025500,7:00-8:59,NA,10,4618.710445937691
transit,2022,36,New York,census_tract,36047025500,7:00-8:59,NA,15,19252.789859499084
transit,2022,36,New York,census_tract,36047025500,7:00-8:59,NA,20,51929.93769089798
transit,2022,36,New York,census_tract,36047025500,7:00-8:59,NA,25,151290.9108124618
transit,2022,36,New York,census_tract,36047025500,7:00-8:59,NA,30,307736.23824068415
transit,2022,36,New York,census_tract,36047025500,7:00-8:59,NA,35,677919.6805131338
transit,2022,36,New York,census_tract,36047025500,7:00-8:59,NA,40,1659107.4324984727
transit,2022,36,New York,census_tract,36047025500,7:00-8:59,NA,45,2395918.1728772144
transit,2022,36,New York,census_tract,36047025500,7:00-8:59,NA,50,2747769.6866218694
transit,2022,36,New York,census_tract,36047025500,7:00-8:59,NA,55,3062021.124618204
transit,2022,36,New York,census_tract,36047025500,7:00-8:59,NA,60,3325363.4551007943
transit,2022,36,New York,census_tract,36047025600,7:00-8:59,NA,5,253.06627516778522
transit,2022,36,New York,census_tract,36047025600,7:00-8:59,NA,10,2188.9949664429532
transit,2022,36,New York,census_tract,36047025600,7:00-8:59,NA,15,8088.1552013422815
transit,2022,36,New York,census_tract,36047025600,7:00-8:59,NA,20,26634.145134228187
transit,2022,36,New York,census_tract,36047025600,7:00-8:59,NA,25,58282.046140939594
transit,2022,36,New York,census_tract,36047025600,7:00-8:59,NA,30,117100.75503355704
transit,2022,36,New York,census_tract,36047025600,7:00-8:59,NA,35,199491.84060402686
transit,2022,36,New York,census_tract,36047025600,7:00-8:59,NA,40,312653.3439597315
transit,2022,36,New York,census_tract,36047025600,7:00-8:59,NA,45,483037.06040268455
transit,2022,36,New York,census_tract,36047025600,7:00-8:59,NA,50,791843.1963087248
transit,2022,36,New York,census_tract,36047025600,7:00-8:59,NA,55,1369903.1854026846
transit,2022,36,New York,census_tract,36047025600,7:00-8:59,NA,60,1951893.8850671141
transit,2022,36,New York,census_tract,36047025700,7:00-8:59,NA,5,251.40662650602408
transit,2022,36,New York,census_tract,36047025700,7:00-8:59,NA,10,5599.1255020080325
transit,2022,36,New York,census_tract,36047025700,7:00-8:59,NA,15,20077.3483935743
transit,2022,36,New York,census_tract,36047025700,7:00-8:59,NA,20,48706.705823293174
transit,2022,36,New York,census_tract,36047025700,7:00-8:59,NA,25,140811.0983935743
transit,2022,36,New York,census_tract,36047025700,7:00-8:59,NA,30,304135.093373494
transit,2022,36,New York,census_tract,36047025700,7:00-8:59,NA,35,643747.0692771084
transit,2022,36,New York,census_tract,36047025700,7:00-8:59,NA,40,1572114.9718875503
transit,2022,36,New York,census_tract,36047025700,7:00-8:59,NA,45,2395521.998995984
transit,2022,36,New York,census_tract,36047025700,7:00-8:59,NA,50,2707348.7178714857
transit,2022,36,New York,census_tract,36047025700,7:00-8:59,NA,55,3026433.6516064256
transit,2022,36,New York,census_tract,36047025700,7:00-8:59,NA,60,3280686.8062248994
transit,2022,36,New York,census_tract,36047025800,7:00-8:59,NA,5,284.8764988009592
transit,2022,36,New York,census_tract,36047025800,7:00-8:59,NA,10,2117.2254196642684
transit,2022,36,New York,census_tract,36047025800,7:00-8:59,NA,15,6514.693645083933
transit,2022,36,New York,census_tract,36047025800,7:00-8:59,NA,20,20169.058752997604
transit,2022,36,New York,census_tract,36047025800,7:00-8:59,NA,25,49862.03057553957
transit,2022,36,New York,census_tract,36047025800,7:00-8:59,NA,30,101410.72601918466
transit,2022,36,New York,census_tract,36047025800,7:00-8:59,NA,35,170779.40887290167
transit,2022,36,New York,census_tract,36047025800,7:00-8:59,NA,40,264500.3273381295
transit,2022,36,New York,census_tract,36047025800,7:00-8:59,NA,45,418257.0
transit,2022,36,New York,census_tract,36047025800,7:00-8:59,NA,50,597339.4166666666
transit,2022,36,New York,census_tract,36047025800,7:00-8:59,NA,55,1021202.2721822542
transit,2022,36,New York,census_tract,36047025800,7:00-8:59,NA,60,1534350.886091127
transit,2022,36,New York,census_tract,36047025901,7:00-8:59,NA,5,339.69519832985384
transit,2022,36,New York,census_tract,36047025901,7:00-8:59,NA,10,2253.6263048016704
transit,2022,36,New York,census_tract,36047025901,7:00-8:59,NA,15,21790.94363256785
transit,2022,36,New York,census_tract,36047025901,7:00-8:59,NA,20,59348.86430062631
transit,2022,36,New York,census_tract,36047025901,7:00-8:59,NA,25,197061.33924843423
transit,2022,36,New York,census_tract,36047025901,7:00-8:59,NA,30,368790.06784968683
transit,2022,36,New York,census_tract,36047025901,7:00-8:59,NA,35,831893.0709812109
transit,2022,36,New York,census_tract,36047025901,7:00-8:59,NA,40,1832126.8058455114
transit,2022,36,New York,census_tract,36047025901,7:00-8:59,NA,45,2492896.5198329855
transit,2022,36,New York,census_tract,36047025901,7:00-8:59,NA,50,2806598.575156576
transit,2022,36,New York,census_tract,36047025901,7:00-8:59,NA,55,3127829.3580375784
transit,2022,36,New York,census_tract,36047025901,7:00-8:59,NA,60,3379065.3716075155
transit,2022,36,New York,census_tract,36047025902,7:00-8:59,NA,5,78.0
transit,2022,36,New York,census_tract,36047025902,7:00-8:59,NA,10,4776.0
transit,2022,36,New York,census_tract,36047025902,7:00-8:59,NA,15,14599.0
transit,2022,36,New York,census_tract,36047025902,7:00-8:59,NA,20,38881.0
transit,2022,36,New York,census_tract,36047025902,7:00-8:59,NA,25,91051.0
transit,2022,36,New York,census_tract,36047025902,7:00-8:59,NA,30,254205.0
transit,2022,36,New York,census_tract,36047025902,7:00-8:59,NA,35,442051.0
transit,2022,36,New York,census_tract,36047025902,7:00-8:59,NA,40,1053827.0
transit,2022,36,New York,census_tract,36047025902,7:00-8:59,NA,45,2075519.0
transit,2022,36,New York,census_tract,36047025902,7:00-8:59,NA,50,2548879.0
transit,2022,36,New York,census_tract,36047025902,7:00-8:59,NA,55,2874441.0
transit,2022,36,New York,census_tract,36047025902,7:00-8:59,NA,60,3132935.0
transit,2022,36,New York,census_tract,36047026000,7:00-8:59,NA,5,166.71076417419886
transit,2022,36,New York,census_tract,36047026000,7:00-8:59,NA,10,2870.62202136401
transit,2022,36,New York,census_tract,36047026000,7:00-8:59,NA,15,11396.935086277732
transit,2022,36,New York,census_tract,36047026000,7:00-8:59,NA,20,31035.728019720624
transit,2022,36,New York,census_tract,36047026000,7:00-8:59,NA,25,62272.60476581758
transit,2022,36,New York,census_tract,36047026000,7:00-8:59,NA,30,106704.59901396878
transit,2022,36,New York,census_tract,36047026000,7:00-8:59,NA,35,177402.82087099424
transit,2022,36,New York,census_tract,36047026000,7:00-8:59,NA,40,264137.3820870994
transit,2022,36,New York,census_tract,36047026000,7:00-8:59,NA,45,426366.76006573543
transit,2022,36,New York,census_tract,36047026000,7:00-8:59,NA,50,661982.5801150369
transit,2022,36,New York,census_tract,36047026000,7:00-8:59,NA,55,1199964.635168447
transit,2022,36,New York,census_tract,36047026000,7:00-8:59,NA,60,1786554.9695973706
transit,2022,36,New York,census_tract,36047026100,7:00-8:59,NA,5,216.25811497849043
transit,2022,36,New York,census_tract,36047026100,7:00-8:59,NA,10,1996.9655846695346
transit,2022,36,New York,census_tract,36047026100,7:00-8:59,NA,15,10353.282753226436
transit,2022,36,New York,census_tract,36047026100,7:00-8:59,NA,20,40342.62025811498
transit,2022,36,New York,census_tract,36047026100,7:00-8:59,NA,25,108420.5209229566
transit,2022,36,New York,census_tract,36047026100,7:00-8:59,NA,30,252747.49354712554
transit,2022,36,New York,census_tract,36047026100,7:00-8:59,NA,35,519772.1666014861
transit,2022,36,New York,census_tract,36047026100,7:00-8:59,NA,40,1163738.95854517
transit,2022,36,New York,census_tract,36047026100,7:00-8:59,NA,45,2065489.1775518185
transit,2022,36,New York,census_tract,36047026100,7:00-8:59,NA,50,2613136.2866640594
transit,2022,36,New York,census_tract,36047026100,7:00-8:59,NA,55,2943443.623386781
transit,2022,36,New York,census_tract,36047026100,7:00-8:59,NA,60,3193270.36018772
transit,2022,36,New York,census_tract,36047026200,7:00-8:59,NA,5,262.40980392156865
transit,2022,36,New York,census_tract,36047026200,7:00-8:59,NA,10,4899.843137254902
transit,2022,36,New York,census_tract,36047026200,7:00-8:59,NA,15,21729.663725490194
transit,2022,36,New York,census_tract,36047026200,7:00-8:59,NA,20,48134.03431372549
transit,2022,36,New York,census_tract,36047026200,7:00-8:59,NA,25,80183.73039215687
transit,2022,36,New York,census_tract,36047026200,7:00-8:59,NA,30,124252.64117647058
transit,2022,36,New York,census_tract,36047026200,7:00-8:59,NA,35,199328.8343137255
transit,2022,36,New York,census_tract,36047026200,7:00-8:59,NA,40,351946.7970588235
transit,2022,36,New York,census_tract,36047026200,7:00-8:59,NA,45,558123.5343137255
transit,2022,36,New York,census_tract,36047026200,7:00-8:59,NA,50,1001573.5843137255
transit,2022,36,New York,census_tract,36047026200,7:00-8:59,NA,55,1740331.767647059
transit,2022,36,New York,census_tract,36047026200,7:00-8:59,NA,60,2240071.237254902
transit,2022,36,New York,census_tract,36047026300,7:00-8:59,NA,5,211.21822033898306
transit,2022,36,New York,census_tract,36047026300,7:00-8:59,NA,10,1756.7457627118645
transit,2022,36,New York,census_tract,36047026300,7:00-8:59,NA,15,5646.175847457627
transit,2022,36,New York,census_tract,36047026300,7:00-8:59,NA,20,18486.584745762713
transit,2022,36,New York,census_tract,36047026300,7:00-8:59,NA,25,53626.938559322036
transit,2022,36,New York,census_tract,36047026300,7:00-8:59,NA,30,156576.34322033898
transit,2022,36,New York,census_tract,36047026300,7:00-8:59,NA,35,300645.3326271186
transit,2022,36,New York,census_tract,36047026300,7:00-8:59,NA,40,586198.686440678
transit,2022,36,New York,census_tract,36047026300,7:00-8:59,NA,45,1097685.5254237289
transit,2022,36,New York,census_tract,36047026300,7:00-8:59,NA,50,2044276.097457627
transit,2022,36,New York,census_tract,36047026300,7:00-8:59,NA,55,2667112.9851694917
transit,2022,36,New York,census_tract,36047026300,7:00-8:59,NA,60,2929896.065677966
transit,2022,36,New York,census_tract,36047026400,7:00-8:59,NA,5,794.1553459119497
transit,2022,36,New York,census_tract,36047026400,7:00-8:59,NA,10,3345.658490566038
transit,2022,36,New York,census_tract,36047026400,7:00-8:59,NA,15,11049.603773584906
transit,2022,36,New York,census_tract,36047026400,7:00-8:59,NA,20,40209.60566037736
transit,2022,36,New York,census_tract,36047026400,7:00-8:59,NA,25,68619.50817610063
transit,2022,36,New York,census_tract,36047026400,7:00-8:59,NA,30,115336.33710691823
transit,2022,36,New York,census_tract,36047026400,7:00-8:59,NA,35,179044.4289308176
transit,2022,36,New York,census_tract,36047026400,7:00-8:59,NA,40,260427.29496855347
transit,2022,36,New York,census_tract,36047026400,7:00-8:59,NA,45,437441.06352201256
transit,2022,36,New York,census_tract,36047026400,7:00-8:59,NA,50,680531.5150943396
transit,2022,36,New York,census_tract,36047026400,7:00-8:59,NA,55,1235388.7566037737
transit,2022,36,New York,census_tract,36047026400,7:00-8:59,NA,60,1832015.9352201258
transit,2022,36,New York,census_tract,36047026500,7:00-8:59,NA,5,237.49853372434018
transit,2022,36,New York,census_tract,36047026500,7:00-8:59,NA,10,1689.7131964809384
transit,2022,36,New York,census_tract,36047026500,7:00-8:59,NA,15,5636.188269794721
transit,2022,36,New York,census_tract,36047026500,7:00-8:59,NA,20,15670.870967741936
transit,2022,36,New York,census_tract,36047026500,7:00-8:59,NA,25,42326.43401759531
transit,2022,36,New York,census_tract,36047026500,7:00-8:59,NA,30,149758.69853372435
