"GEO_ID","NAME","P1_001N","P1_002N","P1_003N","P1_004N","P1_005N","P1_006N","P1_007N","P1_008N","P1_009N","P1_010N","P1_011N","P1_012N","P1_013N","P1_014N","P1_015N","P1_016N","P1_017N","P1_018N","P1_019N","P1_020N","P1_021N","P1_022N","P1_023N","P1_024N","P1_025N","P1_026N","P1_027N","P1_028N","P1_029N","P1_030N","P1_031N","P1_032N","P1_033N","P1_034N","P1_035N","P1_036N","P1_037N","P1_038N","P1_039N","P1_040N","P1_041N","P1_042N","P1_043N","P1_044N","P1_045N","P1_046N","P1_047N","P1_048N","P1_049N","P1_050N","P1_051N","P1_052N","P1_053N","P1_054N","P1_055N","P1_056N","P1_057N","P1_058N","P1_059N","P1_060N","P1_061N","P1_062N","P1_063N","P1_064N","P1_065N","P1_066N","P1_067N","P1_068N","P1_069N","P1_070N","P1_071N",
"1400000US36047020600","Census Tract 206, Kings County, New York","2505","2337","1256","18","7","858","1","197","168","154","12","2","16","0","98","0","3","0","1","1","0","19","2","0","0","9","4","0","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047020700","Census Tract 207, Kings County, New York","4871","4336","2829","950","14","366","1","176","535","507","54","11","125","0","231","10","12","0","59","0","0","1","0","4","0","18","4","0","0","8","3","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","8","0","0","7","0","1","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0",
"1400000US36047020800","Census Tract 208, Kings County, New York","3782","3619","1187","36","27","2167","2","200","163","154","11","11","13","0","71","6","0","0","27","1","0","9","0","2","3","7","1","0","0","1","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1",
"1400000US36047021000","Census Tract 210, Kings County, New York","4488","4259","1192","42","38","2663","1","323","229","217","16","4","41","9","128","0","2","0","12","0","0","2","1","2","0","10","2","1","0","1","1","0","0","1","3","0","0","0","0","0","0","0","0","1","0","0","2","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047021100","Census Tract 211, Kings County, New York","2505","2246","783","860","29","250","0","324","259","231","35","4","30","3","88","2","3","1","53","0","0","7","0","5","0","26","5","4","0","10","0","0","2","0","2","0","0","0","3","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"1400000US36047021200","Census Tract 212, Kings County, New York","5278","5145","1016","92","33","3507","0","497","133","125","4","3","8","2","80","0","3","0","13","3","0","8","0","1","0","4","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047021300","Census Tract 213, Kings County, New York","3880","3492","882","2304","10","132","3","161","388","374","55","5","38","0","72","20","8","0","167","2","0","1","4","2","0","13","0","0","0","5","1","0","3","1","0","0","0","0","2","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047021400","Census Tract 214, Kings County, New York","2502","2442","1027","13","16","1188","0","198","60","54","4","0","7","0","29","1","0","0","1","0","0","11","1","0","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","3","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047021500","Census Tract 215, Kings County, New York","5569","4987","2623","1767","6","359","5","227","582","532","60","14","139","0","174","21","17","1","96","2","0","1","0","6","1","37","6","0","0","13","0","0","3","3","8","1","0","0","2","0","1","0","0","0","0","0","9","2","0","5","0","2","0","0","0","0","0","0","0","0","0","0","4","0","4","0","0","0","0","0","0",
"1400000US36047021600","Census Tract 216, Kings County, New York","4280","4111","3153","24","3","663","0","268","169","162","16","1","34","0","88","0","2","0","3","0","0","17","1","0","0","7","0","0","0","3","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047021700","Census Tract 217, Kings County, New York","4351","3859","1438","1686","11","361","0","363","492","446","79","16","50","1","117","17","8","8","141","1","0","0","0","4","4","43","15","4","0","16","0","0","6","0","2","0","0","0","0","0","0","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047021800","Census Tract 218, Kings County, New York","4191","4018","3197","50","34","260","7","470","173","169","0","8","9","0","100","2","2","0","17","0","0","30","0","1","0","4","2","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047021900","Census Tract 219, Kings County, New York","4225","3809","1666","1682","7","301","0","153","416","386","74","7","85","2","98","6","6","0","99","0","0","2","2","5","0","25","10","0","0","7","2","0","0","0","1","0","0","0","5","0","0","0","0","0","0","0","5","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047022000","Census Tract 220, Kings County, New York","5660","5475","4445","46","8","350","1","625","185","181","3","0","27","4","139","0","3","0","4","0","0","0","0","1","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047022100","Census Tract 221, Kings County, New York","3897","3507","1403","1596","19","223","1","265","390","357","71","7","68","2","97","7","4","0","92","0","0","0","7","2","0","25","6","2","0","11","0","0","1","0","0","0","1","0","2","0","2","0","0","0","0","0","8","0","0","7","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047022200","Census Tract 222, Kings County, New York","5633","5382","4453","85","50","184","0","610","251","243","16","18","36","0","160","1","0","0","11","0","0","1","0","0","0","7","3","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",
"1400000US36047022400","Census Tract 224, Kings County, New York","6117","5894","4379","44","71","599","0","801","223","200","16","0","12","0","152","1","3","0","10","2","0","2","0","1","1","23","13","2","0","3","0","0","0","0","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047022600","Census Tract 226, Kings County, New York","2664","2403","1059","80","113","438","7","706","261","243","5","14","32","1","158","1","0","0","13","0","0","17","0","2","0","12","6","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","6","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047022700","Census Tract 227, Kings County, New York","4515","3992","1505","1885","15","344","3","240","523","480","71","9","88","0","133","13","10","2","137","0","0","10","3","4","0","33","12","5","0","7","0","0","6","0","1","0","0","0","0","0","0","1","0","1","0","0","9","0","0","5","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1",
"1400000US36047022800","Census Tract 228, Kings County, New York","3638","3482","2044","125","23","934","0","356","156","153","8","14","13","0","83","3","1","0","10","6","0","3","3","9","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047022900","Census Tract 229, Kings County, New York","3923","3500","1684","1396","12","264","4","140","423","390","65","18","73","0","123","16","6","0","82","0","0","1","0","5","1","29","9","6","0","7","0","0","3","1","3","0","0","0","0","0","0","0","0","0","0","0","4","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047023000","Census Tract 230, Kings County, New York","4442","4234","3002","78","58","352","1","743","208","200","6","0","17","0","151","0","0","0","16","1","0","8","1","0","0","8","3","1","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047023100","Census Tract 231, Kings County, New York","3832","3395","1812","1172","16","277","0","118","437","398","66","9","83","3","113","23","15","1","63","4","0","8","3","6","1","34","3","5","0","14","0","0","7","0","4","0","0","0","0","0","1","0","0","0","0","0","5","0","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047023200","Census Tract 232, Kings County, New York","6382","6177","5086","57","16","493","0","525","205","190","4","1","22","5","147","0","3","0","6","0","0","2","0","0","0","13","4","1","0","4","0","0","2","0","0","0","0","0","1","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",
"1400000US36047023300","Census Tract 233, Kings County, New York","5961","5352","1862","2516","49","422","0","503","609","533","60","12","71","0","185","33","12","1","144","0","0","14","0","0","1","66","7","5","0","36","1","0","3","0","4","0","2","0","1","0","5","2","0","0","0","0","9","1","0","0","0","6","0","0","0","0","0","0","1","0","1","0","1","0","1","0","0","0","0","0","0",
"1400000US36047023400","Census Tract 234, Kings County, New York","5923","5766","5319","40","7","77","0","323","157","153","0","2","37","0","103","4","0","1","0","0","0","2","3","1","0","4","0","0","0","0","0","0","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047023500","Census Tract 235, Kings County, New York","5921","5544","4036","582","29","364","0","533","377","359","32","6","53","7","199","3","1","1","44","0","0","6","4","2","1","16","6","0","0","3","0","0","5","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0",
"1400000US36047023600","Census Tract 236, Kings County, New York","6548","6381","5724","10","4","279","0","364","167","160","0","2","37","0","111","2","0","0","8","0","0","0","0","0","0","4","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047023800","Census Tract 238, Kings County, New York","5414","5228","4638","13","20","114","0","443","186","185","3","4","94","0","79","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047024000","Census Tract 240, Kings County, New York","5165","4960","4365","36","21","136","1","401","205","192","2","1","97","0","86","0","1","0","2","0","0","1","0","2","0","12","2","0","0","0","0","0","1","4","1","0","0","0","2","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047024100","Census Tract 241, Kings County, New York","3175","2891","1795","493","9","258","1","335","284","267","32","12","54","1","94","0","4","1","44","0","0","22","2","1","0","17","6","0","0","8","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047024200","Census Tract 242, Kings County, New York","3289","3190","2434","26","7","116","1","606","99","99","9","0","3","0","78","0","0","0","5","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047024300","Census Tract 243, Kings County, New York","4347","3896","1618","1650","30","222","2","374","451","430","72","9","54","2","139","18","12","0","109","0","0","2","3","9","1","12","0","4","0","3","1","0","1","0","1","0","0","0","0","0","2","0","0","0","0","0","8","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0",
"1400000US36047024400","Census Tract 244, Kings County, New York","3651","3482","2602","34","10","430","0","406","169","158","4","10","13","0","117","1","2","0","8","0","0","3","0","0","0","11","4","0","0","2","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047024500","Census Tract 245, Kings County, New York","4257","3867","1278","1994","14","429","1","151","390","350","63","3","59","0","103","16","8","3","90","2","0","0","0","3","0","35","3","4","0","11","0","0","7","0","2","0","1","0","4","0","3","0","0","0","0","0","5","0","0","3","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047024600","Census Tract 246, Kings County, New York","3436","3311","1962","41","28","1042","1","237","125","125","11","0","13","1","83","0","3","0","0","0","0","9","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047024700","Census Tract 247, Kings County, New York","2820","2611","695","1517","12","251","6","130","209","185","35","7","18","0","55","4","6","0","58","0","0","0","2","0","0","18","3","4","0","9","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","4","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0",
"1400000US36047024800","Census Tract 248, Kings County, New York","2647","2502","1143","33","23","990","0","313","145","137","6","3","28","0","93","0","1","0","1","0","1","2","0","1","1","7","0","1","0","1","0","0","0","0","2","0","0","0","0","0","2","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047024900","Census Tract 249, Kings County, New York","4264","3845","1302","2168","18","171","5","181","419","369","56","2","79","1","102","19","22","2","80","0","0","0","1","5","0","47","8","8","0","15","2","0","5","1","2","0","1","0","2","0","3","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047025000","Census Tract 250, Kings County, New York","1748","1699","298","9","18","1179","0","195","49","43","7","0","3","0","25","0","0","0","4","0","0","2","0","2","0","5","0","0","0","2","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"1400000US36047025100","Census Tract 251, Kings County, New York","4209","3853","865","2285","30","237","0","436","356","327","49","4","33","0","84","35","26","0","91","0","0","3","0","2","0","18","3","0","0","11","0","0","2","0","0","0","1","0","1","0","0","0","0","0","0","0","11","3","0","6","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047025200","Census Tract 252, Kings County, New York","5300","5036","2006","48","69","2341","1","571","264","254","14","3","75","0","130","0","0","0","7","0","0","18","0","6","1","9","1","1","0","4","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047025300","Census Tract 253, Kings County, New York","3517","3185","1354","1336","26","221","4","244","332","311","66","7","31","0","79","7","7","1","111","0","1","1","0","0","0","17","6","1","0","7","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","4","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047025400","Census Tract 254, Kings County, New York","3650","3500","1087","52","41","2014","0","306","150","143","3","2","35","0","61","3","3","0","8","3","0","11","2","12","0","5","1","1","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"1400000US36047025500","Census Tract 255, Kings County, New York","4799","4168","408","1985","60","94","4","1617","631","576","76","2","7","0","224","16","4","0","213","1","0","18","0","4","11","43","14","4","1","16","0","0","2","0","0","0","0","0","0","0","2","1","0","0","0","3","11","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"1400000US36047025600","Census Tract 256, Kings County, New York","3366","3239","993","44","25","1916","0","261","127","119","13","1","45","0","46","3","0","0","4","3","1","3","0","0","0","6","1","0","0","0","0","0","1","0","0","0","1","0","2","0","0","0","0","0","0","1","2","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047025700","Census Tract 257, Kings County, New York","2822","2516","1305","501","60","145","0","505","306","289","20","11","9","0","146","2","1","2","76","1","0","19","0","2","0","13","1","0","1","3","4","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","3","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",
"1400000US36047025800","Census Tract 258, Kings County, New York","5073","4736","1919","65","81","2163","4","504","337","315","22","3","101","0","148","2","3","0","9","0","1","17","0","9","0","20","2","0","0","4","0","0","9","0","0","0","1","0","1","1","1","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"1400000US36047025901","Census Tract 259.01, Kings County, New York","2328","2053","854","628","34","93","2","442","275","265","40","7","29","3","103","10","4","0","53","0","1","13","0","1","1","8","0","4","0","1","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","2","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047025902","Census Tract 259.02, Kings County, New York","3560","3102","217","1772","62","73","0","978","458","419","48","5","1","2","157","20","1","3","164","4","0","5","2","0","7","39","6","0","0","15","0","0","9","3","0","1","0","0","2","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047026000","Census Tract 260, Kings County, New York","3656","3505","1127","41","36","1861","0","440","151","134","8","0","21","0","70","1","0","1","21","2","0","6","0","4","0","12","0","0","0","7","2","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","4","2","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"1400000US36047026100","Census Tract 261, Kings County, New York","6479","5776","1944","2583","54","375","16","804","703","628","90","17","64","0","203","26","16","2","188","1","0","3","9","7","2","63","18","3","0","27","0","0","5","4","0","0","1","0","2","0","3","0","0","0","0","0","10","0","0","8","0","1","0","0","0","0","1","0","0","0","0","0","2","0","2","0","0","0","0","0","0",
"1400000US36047026200","Census Tract 262, Kings County, New York","2726","2612","656","14","36","1556","2","348","114","109","4","2","60","0","34","0","3","0","0","1","0","1","0","4","0","3","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047026300","Census Tract 263, Kings County, New York","2088","1869","494","1105","13","76","0","181","219","190","31","12","15","0","42","8","16","0","57","0","0","3","0","6","0","26","9","0","0","15","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",
"1400000US36047026400","Census Tract 264, Kings County, New York","5103","4882","1604","41","113","2220","0","904","221","209","7","2","45","0","81","8","4","0","21","3","0","35","0","3","0","8","4","1","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0",
"1400000US36047026500","Census Tract 265, Kings County, New York","4385","3997","1070","2332","8","170","1","416","388","341","55","13","36","0","99","18","11","0","93","0","0","3","3","9","1","45","10","2","0","25","0","0","4","2","2","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047026600","Census Tract 266, Kings County, New York","3961","3804","1256","51","41","2071","6","379","157","136","11","1","34","0","63","1","0","0","4","0","0","13","0","9","0","19","8","1","0","7","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","2","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047026700","Census Tract 267, Kings County, New York","4228","3795","1241","2144","2","214","0","194","433","409","81","16","66","0","79","23","26","0","111","0","0","7","0","0","0","24","12","3","0","5","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047026800","Census Tract 268, Kings County, New York","4686","4414","1855","105","59","1861","2","532","272","263","13","8","81","2","118","4","5","0","11","3","0","12","0","6","0","9","3","2","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047026900","Census Tract 269, Kings County, New York","3005","2687","724","1610","7","226","2","118","318","291","36","8","62","2","82","23","4","0","65","0","0","5","0","3","1","22","8","3","0","5","1","0","1","2","1","0","0","0","1","0","0","0","0","0","0","0","5","1","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047027000","Census Tract 270, Kings County, New York","2719","2606","1339","21","14","1074","0","158","113","107","11","0","54","0","34","0","1","0","2","1","0","4","0","0","0","4","0","0","0","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1",
"1400000US36047027100","Census Tract 271, Kings County, New York","3493","3193","525","2165","23","311","0","169","300","282","26","7","23","1","71","9","16","0","117","0","0","1","0","7","4","13","3","5","0","3","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047027200","Census Tract 272, Kings County, New York","3633","3464","1430","38","55","1519","3","419","169","159","7","2","66","0","76","2","0","0","1","2","0","1","0","2","0","8","0","5","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047027300","Census Tract 273, Kings County, New York","3131","2900","609","2064","12","99","3","113","231","217","54","2","14","0","51","15","13","0","63","1","0","0","0","4","0","14","5","2","0","3","0","0","0","1","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047027400","Census Tract 274, Kings County, New York","3272","3095","1214","59","67","1486","0","269","177","160","14","7","52","0","70","6","0","0","9","0","0","1","0","1","0","16","0","7","0","2","1","0","5","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047027500","Census Tract 275, Kings County, New York","4071","3688","1160","2187","31","165","4","141","383","363","78","8","75","3","89","18","9","2","79","1","0","1","0","0","0","18","5","4","0","2","2","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047027600","Census Tract 276, Kings County, New York","3886","3658","1247","75","79","1678","0","579","228","211","3","1","80","0","93","2","1","2","17","0","0","11","0","1","0","13","2","2","0","3","0","0","0","0","4","0","0","1","1","0","0","0","0","0","0","0","4","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047027700","Census Tract 277, Kings County, New York","4351","3972","619","2957","28","75","3","290","379","330","49","8","14","0","58","32","12","0","141","0","0","8","0","4","4","44","11","0","0","14","1","0","3","0","0","0","11","0","0","0","4","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","3","0","0","0","0","0","0",
"1400000US36047027800","Census Tract 278, Kings County, New York","3542","3374","1527","49","54","1427","0","317","168","159","16","9","55","0","51","1","6","0","3","0","0","14","0","4","0","9","5","0","0","0","2","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047027900","Census Tract 279, Kings County, New York","3674","3336","779","2223","14","98","2","220","338","309","42","2","21","0","66","11","5","0","147","0","0","3","5","7","0","29","10","2","0","8","0","0","0","0","5","0","0","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047028000","Census Tract 280, Kings County, New York","1862","1766","609","56","25","788","2","286","96","86","2","0","26","0","48","0","0","0","3","0","0","1","4","2","0","9","0","6","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047028100","Census Tract 281, Kings County, New York","4800","4192","885","2115","56","246","6","884","608","575","67","15","27","0","220","22","3","1","200","2","0","12","0","3","3","26","3","5","0","10","0","0","2","2","0","0","0","0","2","0","1","0","0","1","0","0","7","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047028200","Census Tract 282, Kings County, New York","3282","3038","1509","43","6","1277","5","198","244","238","14","1","126","0","75","2","3","0","11","0","0","1","0","5","0","6","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047028300","Census Tract 283, Kings County, New York","3933","3489","602","1903","39","140","2","803","444","394","33","1","23","0","170","24","5","1","92","0","0","21","0","21","3","47","11","2","0","8","1","1","5","4","2","0","0","0","13","0","0","0","0","0","0","0","3","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047028400","Census Tract 284, Kings County, New York","4396","4082","1807","58","85","1505","0","627","314","307","7","0","109","0","141","3","5","0","14","0","0","23","4","1","0","4","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",
"1400000US36047028501","Census Tract 285.01, Kings County, New York","636","570","231","119","3","40","1","176","66","57","6","3","6","0","25","0","3","0","4","1","0","5","1","2","1","9","2","0","0","3","0","0","2","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047028502","Census Tract 285.02, Kings County, New York","2658","2355","238","1376","27","34","0","680","303","267","32","0","5","0","101","14","6","0","79","3","0","11","1","13","2","29","3","2","0","9","0","0","8","0","0","0","0","1","5","0","1","0","0","0","0","0","6","0","0","5","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"1400000US36047028600","Census Tract 286, Kings County, New York","6094","5672","2420","142","52","2652","2","404","422","410","41","10","208","0","99","2","5","0","18","0","0","0","5","16","6","11","4","0","0","6","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",
